,Sentiment,SentimentText
4379,0,#3turnoffwords I have diarrhea 
4382,0,#3turnoffwords No hugs please 
4384,0,#3turnoffwords= I'm gonna blow  
4385,0,"#3wordsaftersex  Ow, rug burns "
4386,0,#3wordsaftersex I haven't started 
4387,0,#3wordsaftersex I'm really sorry  lol
4391,0,#3wordsduringsex waiit it hurtz 
4394,0,#621621621 times happy Nadal is out. I' ve found a new appreciation for the swedes. ;) but I want my Djokovic back 
4401,0, okay twitter friends.. I guess it was just my TV last night.    per @cocopostergurl @knauticus
4402,0," OMG! i hear everyone snoring,but i cant sleep."
4406,0, On duty...
4407,0, on going home early and missing Taylor Swift. Stupid stomach flu.
4409,0,- On my way to the airport 
4410,0, on my way to work. SUCKS being dependent on the man!
4411,0, one day left not fair
4412,0, one hour and fifteen minutes til im free and get to go home #lame
4413,0," one last thing, even thugh im sad that Danny Gokey went home, Kris was amazing last night! woulden't you agree?"
4414,0, One of my guy-friends is making my doubt my ability to financially and emotionally support a puppy. And gave me a lecture on finances wtf
4415,0, one of the best friends I've ever had doesn't want a party before she's shipped off to bfe aka long beach.
4416,0, only 1 follower. so sad. 
4417,0, only if u had service on ur cell these days wont be so looong! i miss u already. 
4421,0, ouchhhhhh
4422,0, out tonight for my birthday and I got a huuuuuge spot  TYPICAL
4423,0," out with the old, in with the new...http://www.thestar.com/News/GTA/article/652705"
4425,0," packing up, time 2 go home, wish we could stay another wk!"
4427,0, pens lost. that sucks majorly
4428,0, people in Bkt Gantang chosed a PENDERHAKA...congratulation!!but maybe that his Rezki..
4429,0, pff.. que mala historia :S
4431,0, Pictures from Iran are making me sick. wtf is wrong with the world? I am going back to my boring but safe tax article.
4433,0, Playoffs it is then
4434,0, please 1 more! lol
4435,0, please conect  i need speak with you !!!
4439,0, please!! hope and time.. nothing more! D:
4441,0, poor bradie. poor shauny @bradiewebbstack @shaunjumnow
4442,0, Poor lady. I wish I could help.
4443,0, poor people on the # Metro
4444,0," poor rob  Glad he's fine, but i'm sure it was scarey/startling to witness and experience."
4445,0,#acupuncture Pulled something in my neck and shoulder and no acupuncture today  Booooo
4446,0,"#addictedto love songs   i know, how lame lol"
4447,0,#AdidasUK serious effing #FAIL - they didn't deliver my shoes on time. So my shoes will be in UK till December when my sister comes to SA 
4449,0,#AF447 I took this flight 2 years ago 
4452,0,#Aion beta starts @ 3AM for WA players... I don't know if i can force myself to stay awake that long  MUST DO IT FOR MMOEY GOODNESS.
4453,0,#Air France ... so tragic 
4456,0,"#amazeballs  ... something else I should know, but don't. "
4465,0,#AngryMarks kamnet: @JoiseyDani Sounds like a good day. I missed the Belmont Stakes tho  http://tinyurl.com/og74nz
4467,0,#apprentice oh I'm embarrassed  poor thing!!!!!
4470,0,"#armywives - poor poor Denise, sad but she had I coming  "
4471,0,"#Arsenal : After 1-3 (ManU) and 1-4 (Che) at home, the diff between Arsenal and the top 3 teams are obvious. Sad  Maybe next season )"
4474,0,#asot4 anyone got video?:S i ain't got 
4475,0,#ASOT400  i am listening to audio only bad connectioon 
4476,0,#asot400 -5 mins left  . Join the fb group @ http://bit.ly/asot400
4478,0,"#asot400 he said video should be up... but it is not.  Lovin' the audio, tho!"
4480,0,#asot400 no daniel kandi tonight...  he did not make it
4481,0,#asot400 NOOOO! technology fail! bring me back my music! 
4482,0, poor rocky. Ah Im so sad now 
4483,0, poor roo. Today is not going well for him.
4484,0, Poorly sick . Going to exam in abit.
4486,0, PRAYER REQUEST: wife's grandfather - married 75 yrs. - dead at 95. Didn't have chance to rcvd Last Rights #tcot #catholic 
4487,0, Prayers for Phil Mickelson (wife has cancer) and Ken Green (leg getting amputated). Thoughts are with those guys!
4488,0, prayers go to the air france victims http://bit.ly/14NOI0
4490,0, PrinceCharming
4491,0, pursh i can not get a pic to upload!
4493,0, R.i.p Tom's dreads &amp; Bill's hair :O It's still half and half ;-/ http://twitpic.com/4fbck
4495,0," Raiko's sick...worried...hope it's not H1N1...it's rainy, foggy--60 degrees F..."
4497,0, Raining damn it.
4498,0," Raining tomorrow afternoon but its going to be very nice at 5 59! ! Hope it changes, I want it to be nicee in the afternoon&amp;nitee! "
4499,0, re: twitter - yet another US centric app which fails internationally! actual practical features (sms updates) a no go suomessa...
4500,0, reached my 20gig broadband limit with 3 days to renew! waaah what am I gonna dooo
4501,0, reading class next
4504,0, realised how much he like pixie tonight 
4505,0," Really hurting this morning, makeitstopnowkthxbye."
4506,0," Really random incredibly bad chest pains, ouch."
4507,0, really worried about my best friend. Stay strong girl I'll be praying for you!
4508,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx."
4509,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx. (via @majidrazvi)"
4510,0, really?
4511,0, regina spektor reminds me so much of jmo.. im having a reminiscent day.
4513,0, relaxing. Had a long hard day @ work. Kroger 
4516,0," rest in peace, ed mcmahon."
4517,0, Revision 
4519,0," RIP @cnnbrk : 4 dead in D.C Metro train collision, CNN confirms http://bit.ly/dctrain"
4520,0, RIP Cotter. But seriously. Gayest death scene ever. He and Connor practically made out. There was face-touching and shit.
4521,0, RIP Farrah Fawcett just heard the news...
4522,0, rip uncle dave. blah.
4523,0," RMPS exam today - t'will be rubbish I presume. Had a fabby weekend shopping with zoe, 16 mile walk in 4 hr 20 and family dooo XD"
4524,0, rob has left the u.s   
4525,0, robert didnt answer the phone on this herr food run. Whata sucka. Omg and cute guy bought some rosy reds offa me. Holla
4526,0, roblox is not on
4528,0,#asot400 Stream froze 
4529,0,#astd09 -- I think I'm the only one twittering from ASTD's Virtual Conference - I feel so alone!!! 
4531,0,#asylm con is over  greetings from everyone!
4534,0,#at&amp;t is complete fail.
4538,0,#audi is off... next choice #volkswagen passat. Will have a look and testdrive tomorrow.. pff exiting stuff buying a used car 
4539,0,"#auto Help! I hear a high-pitched whining sound coming from one of my wheel wells. Caused by the rain, or should I be worried? #nascar "
4540,0,#awaresg I wonder how the media tmr is going to publish about the results of the EGM - I think the result is going 2 b lose-lose  Sori
4542,0,"#awaywego EPIC FAIL - I was really looking forward to seeing you, only you aren't coming to a theater even remotely close 2 me "
4543,0,#BB10 I wanna learn Ole Bamboo.. 
4544,0,#bb10 kitchen is awful 
4546,0,#bcleeds09 was brill yesterday.  However I drank too much.  Have just woken up.  Feel stiff. Have so many things to do so wont go today 
4548,0,"#bettas I think Swallow has dropsy  I don't want to subject any other fish to what she has, and yet I'd love to preserve her genes."
4551,0,#bgt another act with a same dupe song... don't these acts have more than one song 
4552,0,#BGT def won't vote this year... Gutted 2nite ain't the family event it used 2 be in our house... I'm the only 1 watching 
4553,0,#bgt Didn't think non UK peeps could vote...oh dear 
4556,0,#BGT DIVERSITYYYYY; i want that little boy with glasses  !!
4557,0,#bgt great song choice matey!! not a winner though 
4559,0,#BGT I wanted Jungle book to win!  oh well
4560,0,#bgt If Diversity don't win I will cry 
4561,0,#bgt Im so gutted I turned on halfway through the 2nd act... Flawless are the ones I wanted to see most 
4565,0, Roddick lost. I'm sad now.
4566,0, Ron Kuby is off the air. BUT I did just find out Thom Hartmann has a free podcast!
4567,0, RR had to win this.. #ipl
4568,0," Rylee broke my hello kitty snow globe.. EPIC fail.. I had to fuss at her now shes RLY mad at me,double epic fail..  damn  R.I.P. h.k.sg"
4569,0, sad day for me..wish i had to work..HAPPY MOTHERS DAY TO ALL  THE MOMS
4570,0," sad day today.... Lets make the best of it, at least im going shoe shopping and getting a new bikini...."
4571,0, sad face
4572,0," sad times. my cousins' dog gordy died today, at 14. he was awesome!"
4573,0, sad with no one to talk to
4574,0, sad. TJ is down for maintinence
4575,0, sad...found da perfect shoe fada perfect price...but ov course dey dun got ma size
4576,0," sad: APD scnr: lift assist for female with known weight problem, has weighed over 500lbs in the past..."
4578,0, savhanna- too bad muffin 3 isnt there    
4579,0, saving aimee in london sold out. meaning no one can come with me. meaning im not allowed to go. 
4580,0, says it all
4581,0," scary motorway incident this morning, im okay though  (I think im being abit of a drama queen this morning!)"
4582,0, school im soo ova it! plus im taking home a baby simulator on tuesday.... next week XD exited! it will be fun :S
4584,0, school tomorrow. i mean yes we go there to learn and so forth but why do we have such short holidays?
4585,0, science day pssssh!
4586,0, science exhamination on monday!
4588,0, season final of supernatural tonight. 
4590,0, semi driving west bound on 91 crashed-drove through divider and is now on 91E. Side. Sending my prayers!
4591,0," Senior checkout. In line. I'm out side. I have to get inside, upstairs, and to the gym. It's worth it. I still wanna shoot something."
4592,0, seriously annoyed.. People thinkin its hilarious that someone would want to try and do extra work to make up for our hours being cut 
4593,0, Seriously!? I was on ticketmaster for 10 minutes spam refreshing and right at 10 I tried to buy and there are NO tickets?! WTF 
4594,0, shame bout hatton last night
4595,0, she fell alseep on me
4596,0, she found me!
4597,0, she has a bf.
4599,0, shitting brix. I'm gna try to take a pic of the house for you guys haaha
4600,0," shitty mood, ohmis."
4601,0, Shopping...yay 
4602,0, Shoulder still playing up EEK
4603,0, shucks.
4604,0, sick and I hate it.
4605,0, sick and sad.  Bed. waking up. getting ready then HOPEFULLY going to see my older brother tomorrow in the fucking hospital !
4606,0, sick. Physically and emotionally
4608,0, since 50% of my life is spent by sitting my ass on the computer.
4610,0,#BGT That poor kid 
4612,0,#BGT want Diversity to win but dont think a dance act will win coz votes will be split between 2 dance groups 
4613,0,#BGT wants Stavros Flatley to win but can't get through 
4617,0,#bing translator has nothing to offer for thai stuffs 
4623,0,#bookieb Oh no looks like I missed the whole thing. Timezone issues  Oh I hope I am sending this right lol
4625,0,#braves top of the first and we already have a drunk screamer. 
4629,0,#brum09 afternoon tea - cookies are a bit stale  #ri09con
4630,0,#btcc  vaulkhard pushing too hard down to 15th  something happened - i missed it
4631,0,#BTS is fallin!!   #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS
4634,0,#BZW @AriaaJaeger @ModelSupplies @amy4669 @entreprediva @tamaraschilling Girls...did I forget any wifes (before i get a DM of her crying 
4635,0,"#CANADA NEWS: A Saskatchewan June weekend: Barbecue, camper and snow shovel? http://tr.im/nBt4 "
4636,0,#CANADA NEWS: Trouser Fire. There was some smoke. BUT NO SIGNIFIGANT DAMAGE (other than the pantaloons I presume) http://tr.im/nILT 
